blueWins,blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueDeaths,blueDragons,blueHeralds,blueTowersDestroyed,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,blueGoldDiff,redWardsPlaced,redWardsDestroyed,redDragons,redHeralds,redTowersDestroyed,redTotalMinionsKilled,redTotalJungleMinionsKilled
0,15,8,0,8,3,1,0,0,239,48,2800,15,5,0,0,0,197,66
0,21,5,0,9,7,1,0,0,236,48,1178,41,5,0,1,0,187,44
0,17,2,0,6,9,0,0,0,213,48,-900,17,4,1,1,0,177,48
0,16,3,0,4,10,0,0,0,169,48,-4204,17,2,1,1,0,227,33
1,156,3,1,9,6,1,0,0,209,45,2196,15,2,0,0,0,192,34
1,16,6,0,10,6,0,1,0,221,32,1711,32,1,0,0,0,209,44
1,17,2,0,3,7,0,0,0,200,32,-2560,43,3,1,0,0,203,67
0,17,2,0,11,11,1,0,0,178,41,-1768,14,0,0,0,0,198,41
1,16,5,0,8,4,0,0,0,209,46,1436,46,3,0,0,0,225,53
0,12,2,1,10,9,0,0,0,213,34,342,15,1,1,0,0,222,54
0,17,0,0,9,10,1,0,0,215,44,170,11,1,0,0,0,189,36
0,13,2,0,1,9,0,0,0,186,50,-5373,15,4,1,1,0,241,49
0,18,3,0,7,7,0,0,0,236,44,360,36,4,1,0,0,187,55
0,13,2,1,5,6,0,0,0,226,51,-448,14,1,1,0,0,233,56
1,15,2,0,8,17,0,0,0,192,44,-2089,16,3,0,0,0,186,36
0,17,5,0,3,10,0,0,0,202,41,-3709,16,3,1,0,0,231,39
1,12,4,1,10,4,0,0,0,226,45,2961,34,1,0,0,0,207,26
0,13,2,0,1,2,0,0,0,174,40,-2825,16,2,1,0,0,239,63
0,18,5,1,8,3,1,0,0,191,66,2841,18,3,0,0,0,208,57
0,40,1,0,3,8,0,0,0,185,38,-3253,15,15,1,0,0,229,60
1,35,2,0,10,6,0,0,0,219,57,2746,23,10,0,0,0,206,49
0,53,2,0,3,8,0,0,0,199,39,-2502,16,6,1,0,0,232,50
0,15,2,0,7,9,0,0,0,196,64,-1270,15,3,0,0,0,210,47
0,17,3,0,6,6,0,0,0,189,44,-1495,18,3,1,1,0,211,73
0,15,1,1,2,9,0,0,0,232,51,-2432,18,1,1,0,0,219,59
1,15,1,1,10,4,0,0,0,219,31,3884,11,0,1,0,0,167,48
0,14,1,0,7,11,0,0,0,224,51,-2133,16,1,1,0,0,215,63
1,27,3,1,9,1,1,0,0,225,63,4973,38,2,0,0,0,199,36
1,19,0,1,7,6,0,0,0,216,37,338,32,1,1,0,0,230,38
0,13,1,0,4,9,0,0,0,232,32,-3099,18,4,1,0,0,227,56
0,54,4,0,3,5,1,0,0,236,57,-1655,15,3,0,0,0,257,56
1,24,5,1,9,8,0,1,0,230,46,2788,18,0,0,0,0,183,47
1,16,2,0,10,9,1,1,0,215,59,508,15,1,0,0,0,193,56
0,17,5,0,1,5,0,0,0,235,54,-2955,59,2,1,0,0,257,68
1,10,2,0,4,11,0,0,0,216,38,-2082,45,2,1,0,0,199,44
0,13,0,1,8,4,0,1,0,239,51,3117,13,0,1,0,0,196,44
1,17,3,1,10,5,1,0,0,206,40,2153,16,2,0,0,0,202,51
1,53,2,1,4,5,0,0,0,209,51,-625,11,1,0,0,0,215,50
0,16,6,0,4,8,0,1,0,233,48,-1657,14,4,0,0,0,253,44
0,16,0,0,3,4,0,0,0,206,38,-893,17,3,0,0,0,212,56
1,17,1,1,7,4,0,0,0,219,46,1618,16,3,1,0,0,195,60
1,15,5,0,7,3,1,0,0,246,43,958,20,0,0,0,0,229,48
0,18,0,0,2,6,1,0,0,232,44,-2459,61,6,0,0,0,243,60
0,13,3,0,4,7,0,0,0,241,53,-816,32,3,1,0,0,234,38
1,15,3,1,3,1,0,0,0,270,55,3560,45,2,0,0,0,198,51
1,13,3,0,7,2,0,0,0,219,56,2763,15,2,0,0,0,229,42
0,14,2,1,4,10,0,0,0,188,52,-4659,18,2,1,1,0,255,64
1,15,6,1,3,5,1,0,0,210,48,98,16,2,0,0,0,213,42
1,13,3,1,5,3,0,0,0,233,56,1922,12,1,0,0,0,218,20
1,19,2,1,7,0,1,0,1,259,48,4783,12,1,0,1,0,217,64
1,18,1,1,14,7,0,1,0,213,35,2393,9,3,1,0,0,206,59
1,15,1,1,9,8,0,1,0,220,44,1334,108,1,1,0,0,206,60
1,23,3,1,14,9,1,0,0,210,52,3193,14,3,0,0,0,183,53
1,19,2,1,8,7,0,0,0,204,55,-992,18,1,1,0,0,240,46
0,30,4,0,7,4,0,0,0,205,45,715,16,2,1,0,0,235,54
1,18,1,1,12,10,0,0,0,226,63,1136,14,3,0,0,0,211,39
0,17,1,0,5,8,0,0,0,189,35,-3133,15,3,0,0,0,213,59
0,12,2,0,2,4,1,0,0,217,51,-1443,12,2,0,1,0,214,51
0,13,2,0,6,14,0,0,0,188,46,-5634,15,5,1,0,0,243,52
0,15,6,1,3,1,0,0,0,232,51,1232,23,3,1,0,0,223,52
0,17,2,1,5,8,0,0,0,239,51,-1163,30,5,1,0,0,223,72
1,14,2,1,9,11,0,0,0,167,30,-791,16,2,0,0,0,214,40
0,12,5,0,7,9,1,0,0,189,66,-771,17,2,0,0,0,244,40
0,26,0,0,12,10,0,0,0,193,48,-773,15,4,1,0,0,208,54
0,20,3,0,8,9,1,1,0,218,48,-1143,16,7,0,0,0,233,60
1,14,6,0,4,5,0,0,0,254,51,1103,21,3,0,0,0,205,52
1,14,2,1,4,3,0,0,0,261,64,1482,14,1,1,1,0,230,72
0,16,2,0,6,5,0,0,0,207,68,591,16,3,1,0,0,217,55
0,36,2,0,4,14,0,0,0,211,62,-3558,12,0,1,1,0,212,60
0,39,3,0,5,3,0,1,0,221,52,225,128,3,1,0,0,248,60
1,18,3,0,8,2,0,1,0,227,53,3613,105,3,0,0,0,182,50
0,17,3,1,7,4,1,0,0,229,59,1545,16,2,0,0,0,226,53
0,13,1,1,3,3,0,0,0,241,56,-411,14,3,1,0,0,246,72
1,17,2,0,9,6,1,0,0,246,39,2177,15,2,0,0,0,213,46
0,14,0,0,1,12,0,0,0,140,0,-10830,18,7,0,0,2,241,72
1,15,2,1,10,6,1,0,0,250,51,2312,16,1,0,0,0,181,48
0,13,9,0,3,4,1,0,0,185,48,-2309,35,1,0,0,0,214,63
0,14,1,1,7,9,0,0,0,195,36,-1696,11,3,0,0,0,186,52
1,13,1,1,8,8,0,1,0,193,35,-246,13,2,0,0,0,208,75
0,14,1,1,5,3,0,1,0,223,40,543,11,2,1,0,0,199,67
1,14,2,1,6,5,0,0,0,180,47,58,39,4,1,0,0,201,48
1,68,19,1,9,3,1,0,0,249,56,2185,36,2,0,0,0,231,48
1,22,2,1,6,4,1,0,0,222,50,124,13,3,0,0,0,239,68
0,18,2,0,3,10,1,0,0,213,47,-4657,39,4,0,0,1,244,56
0,19,3,0,3,3,0,1,0,242,44,511,17,5,1,0,0,209,74
1,12,1,0,12,5,0,0,0,248,36,4171,15,0,1,0,0,202,56
0,11,1,0,3,10,0,0,0,210,55,-3368,36,1,1,0,0,236,41
1,80,5,0,5,10,0,0,0,219,40,-2368,56,6,1,0,1,224,48
1,12,8,1,8,7,1,0,0,193,51,-144,42,3,0,0,0,218,56
0,27,1,0,4,6,1,0,0,190,70,-2128,18,2,0,0,0,227,50
0,15,3,1,4,10,1,0,0,242,48,-2613,40,3,0,1,0,230,48
0,11,2,0,6,9,0,0,0,221,40,-1325,14,1,1,0,0,234,60
1,18,4,1,8,6,1,0,0,188,49,-209,16,3,0,0,0,215,59
0,17,3,0,1,9,0,0,0,221,36,-4232,26,1,0,0,0,225,35
1,17,0,0,4,6,1,0,0,229,56,-716,15,3,0,0,0,213,45
0,17,1,0,6,4,0,0,0,244,54,1621,18,2,1,0,0,219,55
0,13,1,0,3,5,0,0,0,221,42,-2541,8,2,1,1,1,237,61
0,12,1,0,6,10,0,0,0,207,35,-2072,15,1,1,1,0,211,51
0,12,5,0,4,4,0,0,0,253,64,239,51,2,1,1,0,243,59
0,14,2,0,4,8,0,0,0,178,44,-3378,14,1,1,0,0,233,45
0,15,4,1,4,6,0,0,0,217,47,-1589,18,3,1,0,0,210,48
0,15,1,0,2,10,0,1,0,184,52,-4474,16,3,1,0,0,236,68
1,16,2,0,9,10,0,0,0,211,33,90,15,2,0,0,0,203,44
1,13,2,1,12,10,1,0,0,183,55,1051,13,0,0,0,0,209,40
1,14,4,1,11,3,1,0,0,226,40,2022,122,2,0,0,0,242,50
0,79,4,1,8,6,0,0,0,238,48,2278,15,3,0,0,0,189,44
1,15,1,1,7,1,1,0,0,225,52,2402,10,0,0,0,0,206,54
1,17,0,0,10,11,0,0,0,214,38,-1716,10,2,1,1,0,238,60
0,15,19,0,3,3,1,0,0,235,52,-973,48,3,0,0,0,251,76
1,14,1,0,13,7,0,0,0,212,48,3044,11,0,1,0,0,212,55
0,18,0,0,2,9,0,0,0,213,52,-4265,14,2,1,1,1,244,60
1,14,2,0,9,8,0,0,0,227,53,1794,16,2,0,0,0,179,48
0,19,0,0,3,8,0,0,0,210,43,-2247,91,2,1,0,0,213,64
1,17,1,0,10,10,0,0,0,195,61,-1019,29,5,0,0,0,202,38
0,35,1,0,3,9,0,0,0,189,49,-3960,12,1,0,0,0,220,52
1,16,4,1,10,5,1,0,0,231,44,4235,15,3,0,0,0,164,48
1,14,3,0,8,8,1,0,0,244,49,-108,14,2,0,0,0,212,58
0,14,4,0,1,4,0,1,0,202,52,-1309,18,3,1,0,0,205,53
0,11,2,1,10,4,0,0,1,219,44,2999,12,1,0,0,0,204,48
1,16,5,0,8,5,1,0,0,212,52,402,18,5,0,0,0,222,52
0,41,0,0,8,7,0,0,0,210,33,421,16,2,1,0,0,216,42
0,12,2,0,5,6,1,0,0,173,50,-1071,19,1,0,0,0,226,44
0,14,2,0,0,11,0,1,0,206,71,-5840,16,6,1,0,0,262,49
0,16,2,0,2,3,0,0,0,201,46,-1885,25,4,1,0,0,246,54
1,15,0,1,10,7,1,1,0,189,44,52,14,2,0,0,0,208,38
1,14,3,1,5,6,1,0,0,231,44,-377,21,5,0,0,0,229,56
0,18,3,0,7,6,0,1,0,185,39,-361,19,2,0,0,0,196,44
1,18,1,1,9,3,1,1,0,251,88,4526,14,4,0,0,0,192,48
1,26,1,1,6,6,0,1,1,209,50,1139,17,2,1,0,0,208,52
1,17,2,1,7,3,0,0,0,187,60,2565,14,4,0,0,0,212,41
1,22,9,0,12,7,1,0,0,183,28,376,139,1,0,0,0,207,48
0,15,1,1,4,8,0,0,0,210,52,-322,13,1,0,0,0,179,32
1,14,3,0,4,4,1,0,0,228,80,1400,14,3,0,0,0,235,47
0,16,4,1,10,6,1,0,0,219,48,34,16,2,0,0,0,225,68
1,18,5,1,4,5,0,0,0,213,43,-885,18,7,1,1,0,240,60
0,15,1,0,6,10,0,0,0,188,53,-3209,16,2,0,0,0,233,48
1,39,2,0,7,7,0,0,0,209,39,129,35,2,1,0,0,199,63
1,13,5,0,12,8,1,0,0,221,36,870,38,2,0,1,1,216,36
0,17,3,0,1,4,0,0,0,194,47,-2798,48,3,1,1,0,248,68
1,12,2,0,12,9,1,0,0,195,39,482,91,2,0,0,0,159,68
1,17,4,0,7,4,1,0,0,239,54,1257,14,2,0,0,0,242,57
0,20,3,0,7,10,0,0,0,195,51,-967,20,5,0,0,0,208,54
0,8,0,1,7,10,0,1,1,198,47,-2416,12,2,1,0,1,221,39
0,35,0,0,4,6,0,0,0,207,52,-1808,17,2,1,0,0,231,60
1,16,6,1,5,4,0,0,0,195,35,926,17,2,1,0,0,186,44
0,16,1,0,7,3,1,0,0,232,50,1621,13,1,0,0,0,236,47
1,18,3,1,5,1,0,0,0,219,48,1558,17,5,0,1,0,202,63
1,40,5,0,3,4,1,0,0,219,64,98,16,3,0,0,0,240,48
0,17,3,1,9,5,0,0,0,198,42,1547,16,3,1,0,0,193,44
0,22,1,1,5,11,0,0,0,221,40,-2001,37,2,1,0,0,193,68
1,18,3,0,5,7,0,0,0,207,55,-1166,17,5,1,0,0,218,60
1,10,9,0,9,9,1,1,0,217,37,785,40,3,0,0,0,191,40
0,78,2,0,3,7,0,0,0,224,44,-1160,16,1,1,0,0,194,53
1,12,2,0,6,2,1,0,0,233,47,1410,12,2,0,0,0,235,52
1,16,2,0,6,5,1,0,0,253,60,750,17,3,0,0,0,233,40
1,24,0,1,5,2,1,0,0,242,63,2788,17,2,0,0,0,215,44
1,15,2,1,6,5,1,0,0,234,48,739,14,0,0,0,0,231,53
1,133,5,0,4,5,0,0,0,221,52,-960,15,3,1,0,0,232,60
1,10,1,1,10,5,0,0,0,218,51,1428,42,3,1,0,0,222,40
1,40,1,1,10,7,1,1,0,201,67,2545,40,3,0,0,0,212,38
0,14,2,1,4,7,0,0,0,242,16,-2405,13,4,1,0,0,235,64
1,16,3,0,3,6,1,0,0,224,47,-1318,18,1,0,1,0,211,47
0,21,17,1,9,9,1,0,0,213,34,-1501,37,4,0,1,0,221,74
0,22,7,1,8,8,1,1,0,205,53,984,21,1,0,0,0,227,27
0,14,1,1,5,10,0,0,0,223,47,-974,13,3,1,0,0,188,37
0,49,4,1,6,7,1,0,1,187,40,1385,191,4,0,1,0,179,59
1,15,4,1,7,3,0,0,0,254,52,2956,20,2,0,0,0,205,50
0,18,2,0,5,8,0,0,0,195,52,-583,14,2,1,0,0,200,36
0,41,5,1,9,5,0,0,0,242,52,2845,16,3,0,0,0,233,26
0,16,0,0,5,12,0,0,0,153,48,-5010,20,3,1,0,0,218,56
1,16,6,0,3,5,1,0,0,248,72,-877,14,2,0,0,0,264,52
1,39,2,1,4,0,1,0,0,220,52,365,18,1,0,0,0,252,76
0,15,1,0,7,6,0,0,0,217,44,278,42,0,1,0,0,206,64
1,90,1,0,6,7,1,0,0,230,75,1291,18,3,0,0,0,171,27
1,14,4,1,7,5,1,0,0,243,67,2518,14,2,0,0,0,196,32
0,34,1,0,10,6,0,0,0,208,56,364,16,1,0,0,0,218,48
0,16,0,1,7,8,1,0,0,222,49,206,14,1,0,0,0,215,43
0,17,2,1,3,10,0,0,0,179,36,-5221,13,4,1,0,0,239,60
1,16,7,0,6,7,0,1,0,213,52,151,19,6,1,0,0,226,48
1,19,6,1,4,3,1,0,0,258,48,782,19,5,0,0,0,238,40
0,19,6,0,2,8,0,1,0,235,59,-2366,21,4,0,0,0,226,34
0,11,2,0,6,6,1,0,0,232,54,386,18,2,0,0,0,202,55
0,15,2,0,1,6,0,0,0,203,45,-3559,12,1,1,1,0,236,69
1,17,3,1,8,8,0,1,0,237,50,-900,16,2,1,0,0,203,45
0,16,1,0,4,3,0,1,0,228,68,606,11,0,1,0,0,210,60
0,18,5,1,8,3,1,0,0,195,60,2939,15,3,0,0,0,197,44
1,14,1,0,7,6,1,0,0,205,56,1216,11,2,0,0,0,173,44
0,16,5,1,9,3,1,0,0,237,54,2488,16,4,0,0,0,222,49
0,17,0,0,4,13,1,0,0,197,27,-6259,14,3,0,0,0,247,45
0,15,2,0,2,9,1,0,0,189,44,-3246,43,3,0,0,0,209,52
0,39,3,1,7,5,0,0,0,190,46,572,18,2,1,0,0,224,48
1,19,2,0,10,5,1,0,0,208,38,1260,15,1,0,0,0,226,50
1,17,0,1,8,7,1,0,0,226,36,528,13,1,0,0,0,199,69
1,14,7,1,9,9,1,1,0,191,52,-206,17,1,0,0,0,204,48
1,77,4,0,7,7,1,0,0,214,49,375,17,2,0,0,0,194,49
1,14,2,1,4,4,1,1,0,237,48,306,17,2,0,0,0,209,69
1,47,4,0,12,2,0,0,0,221,59,4680,14,2,0,0,0,214,60
1,19,5,1,8,3,1,0,1,241,44,2702,18,3,0,0,0,228,54
0,38,2,1,4,7,0,0,0,212,47,-1938,16,5,1,0,0,225,64
1,68,4,1,8,6,1,0,0,205,52,1051,17,0,0,0,0,212,36
1,19,8,0,2,4,0,0,0,236,43,-620,22,3,0,0,0,236,50
0,48,2,1,7,5,0,0,0,237,40,987,15,5,1,1,0,219,60
1,15,4,0,9,11,0,0,0,202,48,-437,29,3,1,0,0,190,44
0,17,3,0,1,5,0,1,0,211,56,-2031,16,2,0,0,0,221,60
0,15,5,0,6,10,0,0,0,222,40,-1932,17,6,1,0,0,232,39
0,37,1,1,4,8,0,0,0,201,48,-2626,11,1,0,0,0,254,52
1,17,1,0,3,5,1,0,0,211,68,-2631,16,3,0,0,0,221,78
1,15,2,1,8,5,1,1,0,228,60,1899,14,0,0,0,0,208,48
1,12,2,1,3,7,1,0,0,239,56,-2607,19,2,0,0,0,253,56
0,22,5,0,2,2,1,0,0,227,38,-676,13,12,0,0,0,236,46
0,42,4,1,7,3,1,1,0,222,50,1968,15,3,0,0,0,205,56
0,13,3,0,4,11,0,0,0,218,59,-4035,18,3,1,0,0,246,51
0,18,2,0,5,9,0,0,0,182,32,-2349,17,4,1,0,0,201,54
0,15,2,0,1,6,0,0,0,211,44,-3175,16,4,1,0,0,217,64
1,38,4,1,8,3,1,1,0,253,56,2450,12,3,0,0,0,227,52
1,19,3,1,12,6,1,1,0,202,37,1373,16,5,0,0,0,200,43
1,14,1,1,4,4,1,1,0,257,48,1504,8,1,0,0,0,191,52
1,15,0,1,8,6,1,0,0,200,44,-765,35,2,0,0,0,185,44
0,14,1,0,5,10,0,0,0,176,56,-2921,14,1,0,0,0,203,60
1,14,3,1,7,3,0,0,0,228,54,2283,15,2,1,0,0,202,53
1,19,5,1,8,6,0,1,1,248,32,2297,16,4,1,0,0,193,52
1,12,2,0,10,9,0,0,0,212,48,578,11,1,0,0,0,204,38
1,13,2,0,10,4,1,0,0,192,43,1794,22,3,0,0,0,203,40
0,16,3,1,5,6,0,0,0,229,39,-971,19,2,0,1,0,195,59
1,11,1,1,9,7,0,0,0,209,52,1269,15,0,1,0,0,207,56
0,25,3,1,9,5,0,1,0,218,44,-34,18,5,1,0,0,234,56
0,32,5,0,8,8,1,0,0,213,52,1171,15,3,0,0,0,189,44
0,10,1,0,10,15,0,0,0,202,38,-2298,14,1,1,0,0,171,46
0,18,3,1,8,10,0,0,0,185,36,-2807,16,3,0,0,0,236,61
1,19,5,1,2,4,0,0,0,229,32,-1155,18,2,0,0,0,215,42
0,14,4,0,8,11,0,0,0,241,42,-69,15,5,1,1,0,180,60
0,15,1,1,6,4,1,0,0,227,56,576,15,1,0,1,0,222,79
0,18,1,1,7,10,0,1,0,181,55,-1694,14,2,1,0,0,200,56
0,12,3,0,4,9,0,0,0,201,71,-2600,12,1,1,0,0,251,53
0,10,2,0,1,6,0,1,0,213,48,-2160,16,3,1,0,0,204,43
1,22,5,1,11,7,1,0,1,214,52,4013,14,1,0,0,0,182,29
0,14,3,1,8,6,1,0,0,227,43,1338,17,2,0,0,0,204,52
1,20,2,0,14,3,0,1,0,227,34,5019,16,2,0,0,0,203,52
0,13,1,0,8,6,0,0,0,190,36,258,17,2,1,0,0,183,40
0,17,3,0,3,8,0,0,0,216,60,-2327,75,3,0,1,0,230,52
0,15,5,0,9,4,0,0,0,211,45,1843,17,2,0,0,0,194,50
0,18,5,1,3,3,0,0,0,205,50,-1021,17,4,1,0,0,238,71
0,20,3,1,5,6,0,0,0,200,55,-450,20,3,1,0,0,225,58
0,157,5,1,10,10,1,0,0,163,47,-790,17,1,0,1,0,207,44
0,12,3,0,3,5,0,1,0,227,56,-989,15,4,1,0,0,224,63
0,118,4,1,6,8,0,0,0,200,45,-1412,20,2,0,0,0,227,40
1,14,4,0,7,2,0,0,0,209,64,1926,14,1,1,0,0,235,56
0,11,0,1,8,8,0,0,0,188,52,-3022,14,1,0,1,1,221,54
1,42,2,0,4,6,1,0,0,205,47,-716,145,3,0,0,0,207,50
0,10,7,0,10,4,0,0,0,220,48,3522,16,3,1,0,0,206,69
0,15,3,1,5,4,0,0,0,222,44,148,17,3,0,0,0,210,56
0,13,2,0,1,7,0,0,0,222,60,-2987,14,4,1,0,0,235,56
1,17,2,1,6,5,0,0,0,263,69,2303,16,2,1,0,0,191,46
0,17,3,0,3,3,0,0,0,239,72,288,21,5,0,0,0,232,52
1,16,5,1,4,4,1,0,0,239,60,1692,15,5,0,1,0,209,44
0,40,1,0,5,11,0,0,0,224,45,-1546,15,6,1,0,0,183,58
0,61,3,0,8,10,0,0,0,209,39,-1226,18,4,1,0,0,225,36
0,13,2,1,7,12,0,0,0,194,36,-1985,40,2,1,0,0,187,44
1,18,2,1,7,10,0,0,0,199,41,-2005,18,5,0,0,0,229,46
0,16,3,0,4,6,1,1,0,201,58,-1530,40,5,0,0,0,220,63
0,17,6,1,3,12,0,1,0,215,39,-4600,18,2,0,0,0,209,67
1,16,5,0,6,4,1,0,0,216,43,75,14,3,0,0,0,254,38
1,89,2,1,8,5,0,0,0,207,37,-185,14,2,1,1,0,228,55
1,24,3,1,4,7,1,0,0,213,51,-418,19,5,0,0,0,166,53
1,16,1,1,9,2,0,1,0,232,45,3642,81,3,1,0,0,199,46
1,17,2,1,13,5,1,0,0,204,44,5397,17,4,0,0,0,175,38
1,17,4,1,5,3,0,0,0,255,62,2247,41,4,1,0,0,202,54
1,13,1,0,3,7,1,0,0,193,48,-944,13,1,0,0,0,213,48
0,14,1,0,9,10,0,0,0,232,47,46,13,2,0,0,0,236,49
1,14,2,0,6,4,0,0,0,245,49,1530,25,3,1,0,0,216,48
1,15,0,1,9,2,1,0,0,272,52,3854,15,1,0,0,0,230,41
1,18,3,1,5,7,0,1,0,217,61,-450,19,4,1,0,0,223,48
0,50,1,0,6,8,0,0,0,215,44,-1962,16,4,0,0,0,223,54
1,70,0,1,11,5,0,1,1,193,44,4238,82,3,1,0,0,206,36
1,41,0,0,6,3,0,0,0,232,59,1037,33,2,0,0,0,238,48
0,15,1,0,11,9,1,0,0,203,39,-366,17,1,0,0,0,217,60
1,15,2,0,2,9,0,0,0,225,52,-1673,13,4,1,0,0,215,52
0,38,0,1,4,14,0,0,0,170,48,-6047,19,4,1,1,1,203,41
1,14,3,1,6,8,1,0,0,217,51,-677,59,5,0,1,0,214,56
0,12,2,1,2,6,0,0,0,214,59,-2465,14,2,0,1,0,243,60
1,39,2,1,7,6,1,0,0,212,44,-365,17,3,0,0,0,238,44
1,19,4,1,14,4,1,0,0,225,72,5057,23,1,0,0,0,197,43
1,19,1,1,12,5,0,1,0,222,44,2292,14,4,0,0,0,213,59
1,14,3,1,10,4,1,0,0,240,54,5117,15,5,0,0,0,193,34
1,22,3,1,6,6,0,0,0,224,46,-304,85,5,1,0,0,240,45
0,12,2,0,2,3,0,0,0,245,55,390,35,6,1,1,0,235,56
0,15,2,0,3,3,0,1,0,243,52,-257,16,1,0,0,0,232,76
1,18,2,1,10,4,0,0,0,252,52,3737,14,3,0,0,0,203,45
1,16,1,1,4,3,0,0,0,227,44,2167,16,1,1,0,0,208,46
0,53,4,0,5,10,0,0,0,199,52,-2870,15,0,1,0,0,229,60
1,37,4,1,4,6,0,0,0,192,48,-1962,16,2,0,0,0,244,39
0,21,4,0,5,7,1,0,0,229,43,-704,18,3,0,0,0,205,48
1,41,8,1,4,4,0,1,0,222,47,946,19,5,1,0,0,213,44
0,10,1,0,9,8,1,0,0,208,32,-496,14,0,0,0,0,186,51
0,18,0,1,4,16,0,0,0,171,30,-5395,51,3,1,1,0,217,42
1,15,4,0,6,6,0,0,0,207,51,59,14,5,1,0,0,229,48
1,17,2,0,9,6,0,0,0,218,36,1550,36,1,1,1,0,183,52
0,42,4,0,1,6,1,0,0,198,67,-2160,67,4,0,0,0,207,39
0,38,4,0,4,11,0,0,0,253,40,-1874,77,6,0,1,0,221,36
0,20,2,0,3,6,0,0,0,238,68,-1854,13,1,1,1,0,232,64
0,28,6,0,8,8,1,0,0,196,44,103,81,3,0,0,0,194,46
1,16,2,1,4,3,0,1,2,206,48,2575,14,3,1,0,0,214,43
1,19,2,0,7,5,1,1,0,223,57,3048,17,1,0,0,0,195,49
0,17,1,1,7,11,0,0,0,222,48,-2049,16,1,1,1,0,236,58
1,15,2,0,7,4,0,0,0,215,36,2139,12,3,1,0,0,176,47
1,16,2,1,15,2,1,0,1,252,55,7980,12,1,0,0,0,193,44
0,14,3,1,9,7,0,0,0,220,55,1103,41,3,0,0,0,209,36
1,24,7,0,13,3,1,1,0,249,48,6547,42,4,0,0,0,179,52
0,40,6,0,4,9,0,0,0,234,45,-2472,18,7,1,1,0,227,68
1,126,2,1,9,6,1,0,0,228,48,1464,16,3,0,1,0,233,44
0,18,3,0,6,15,0,0,0,166,28,-4683,33,3,1,0,0,220,62
1,20,3,1,9,0,1,0,0,231,52,4277,80,6,0,1,0,207,47
1,15,0,1,7,4,0,0,0,224,55,1870,18,2,1,0,0,243,32
1,21,2,1,3,2,1,1,0,217,48,499,16,3,0,0,0,230,31
1,19,1,1,8,5,0,0,0,232,44,832,13,6,1,1,0,228,58
0,24,1,0,9,5,0,1,0,236,60,1782,13,2,1,0,0,207,40
0,34,2,1,9,11,0,0,0,201,44,-177,16,0,1,0,0,206,51
0,77,2,0,7,15,0,0,0,219,38,-2692,15,2,1,0,0,176,61
0,14,4,0,4,7,0,0,0,188,59,-1976,19,1,1,0,0,230,49
0,16,19,0,9,8,1,0,0,245,42,-642,35,1,0,0,0,236,44
0,11,6,1,7,11,0,1,1,209,43,1051,20,3,1,0,0,183,48
1,17,6,1,4,2,0,0,0,235,52,932,20,2,0,0,0,241,58
0,15,0,1,5,6,0,1,1,229,52,1197,22,2,1,0,0,224,58
1,16,0,1,11,4,0,1,0,223,47,2858,12,1,0,0,0,190,44
1,18,1,0,4,4,0,1,0,198,56,202,14,4,0,0,0,214,38
0,16,3,1,3,4,1,0,0,236,62,-688,16,7,0,0,0,269,57
1,19,1,1,13,5,1,0,1,217,56,6289,15,3,0,0,0,179,32
0,21,2,0,1,8,0,0,0,223,59,-4075,15,2,1,1,1,211,60
0,16,1,0,8,3,1,0,0,250,32,651,18,2,0,1,1,201,69
0,22,5,0,6,11,0,0,0,254,32,-1882,25,9,1,1,0,218,60
1,17,4,1,6,6,1,0,0,216,38,-695,14,4,0,0,0,240,52
0,15,3,0,4,3,0,1,0,237,48,711,13,2,1,0,0,209,48
0,11,4,0,7,7,1,0,0,185,44,-325,86,3,0,0,0,200,44
0,15,0,1,3,4,1,0,0,213,42,-341,14,1,0,0,0,231,38
1,151,3,0,5,4,1,1,0,209,52,-284,16,3,0,0,0,228,51
0,14,3,1,5,8,0,0,0,231,48,-37,14,0,0,0,0,209,50
0,12,4,0,3,8,0,0,0,201,28,-2234,16,2,1,0,0,204,56
1,13,1,1,3,4,0,0,0,217,56,-299,25,3,1,0,0,203,72
0,17,4,0,2,9,0,0,0,221,55,-3046,21,4,1,0,0,222,44
0,15,4,0,6,8,0,1,0,239,51,-259,16,1,0,0,0,238,49
1,10,2,1,9,4,0,1,0,219,48,2095,13,0,1,0,0,214,62
1,13,1,1,8,1,0,1,0,242,56,4597,15,1,1,0,0,189,52
1,15,1,1,11,6,0,0,0,240,49,4151,34,1,0,0,0,171,55
1,15,4,0,5,5,0,0,0,210,36,-3,17,1,0,0,0,221,47
1,14,1,1,5,2,0,0,0,203,48,1215,13,0,1,0,0,244,48
0,19,1,0,5,11,1,0,0,236,33,-2279,18,4,0,0,0,235,52
1,19,3,1,4,3,1,0,0,236,71,771,13,5,0,1,0,208,64
0,40,2,0,2,3,1,0,0,230,63,-1288,16,3,0,0,0,217,57
0,14,3,0,5,7,0,0,0,202,44,-4408,14,0,1,1,2,250,72
0,24,3,0,3,10,0,0,0,204,53,-3385,15,3,1,1,0,223,56
0,15,4,0,1,4,1,1,0,229,52,-1691,25,1,0,0,0,234,59
0,16,5,1,5,2,0,0,0,232,51,995,18,1,1,0,0,219,60
1,12,2,0,8,1,1,0,0,191,60,2402,15,2,0,0,0,228,40
