blueWins,blueFirstBlood,blueKills,blueDeaths,blueDragons,blueHeralds,blueTowersDestroyed,blueGoldDiff,redDragons,redHeralds,redTowersDestroyed,blueKDA,redKDA,visionControlDiff,CSDiff
1,0,5,7,0,0,0,-1544,1,0,1,1.4285714285714286,2.6,-10.0,2
1,0,5,7,0,0,0,127,1,1,0,1.7142857142857142,3.4,-2.4999999999999996,20
1,1,10,4,0,0,0,1579,1,0,0,5.25,0.9,-5.333333333333333,-21
1,1,9,4,0,1,1,5201,1,0,0,4.25,0.6666666666666666,-30.0,74
1,1,10,2,1,0,0,3680,0,0,0,12.5,0.3,2.0,34
1,1,8,1,1,1,1,4941,0,0,0,14.0,0.375,16.25,25
1,0,6,6,0,0,0,479,0,0,0,1.8333333333333333,2.0,-24.0,17
1,0,3,4,1,0,0,-1093,0,0,0,2.25,2.6666666666666665,-9.4,-15
0,0,5,5,1,0,0,2,0,0,0,1.8,2.2,12.033333333333333,-2
1,0,5,4,0,0,0,1958,0,0,0,2.5,1.8,5.0,54
0,1,12,7,0,0,0,1898,1,0,0,3.2857142857142856,1.4166666666666667,0.733333333333333,2
0,1,10,8,0,0,0,-81,1,0,0,2.5,1.4,4.571428571428571,-37
1,1,8,3,1,1,1,3073,0,0,0,4.0,0.625,7.0,37
0,1,5,9,1,0,0,-320,0,0,0,0.8888888888888888,4.0,7.5,19
0,0,3,5,1,0,0,-1069,0,0,0,1.2,3.3333333333333335,-5.857142857142858,2
0,0,4,5,0,0,0,366,1,0,0,2.4,2.25,-7.4,40
1,1,10,9,0,0,0,1899,0,0,0,2.4444444444444446,1.8,0.0,17
1,0,6,5,1,1,1,1389,0,0,0,2.6,1.6666666666666667,6.666666666666667,-2
1,1,8,9,0,0,0,-1165,0,0,0,1.7777777777777777,2.5,4.0,6
0,1,7,5,0,1,1,2002,0,0,0,2.4,1.5714285714285714,3.333333333333333,-3
0,0,7,9,0,0,0,-360,0,0,0,1.2222222222222223,3.142857142857143,2.333333333333333,38
1,1,9,3,0,0,0,4100,0,0,0,5.333333333333333,0.4444444444444444,-34.36363636363637,81
0,1,9,5,1,0,0,629,0,0,0,3.0,1.0,-27.666666666666668,-19
0,0,3,6,0,1,0,-1287,1,0,0,0.5,3.0,5.833333333333334,4
1,0,11,5,0,0,0,3107,0,0,0,5.2,1.2727272727272727,-4.666666666666667,25
0,0,8,5,0,0,0,1051,1,0,0,2.8,1.125,0.3500000000000001,-14
0,0,7,10,0,0,0,-1920,1,0,0,1.5,2.5714285714285716,-13.8,-87
0,0,3,4,0,0,0,-1899,0,0,0,1.75,2.6666666666666665,4.0,-31
0,1,5,11,0,0,0,-3951,1,0,0,0.7272727272727273,5.2,-1.0,-49
1,1,7,6,0,0,0,1977,0,0,0,2.3333333333333335,2.7142857142857144,1.5,68
1,1,6,7,1,0,0,577,0,0,0,1.8571428571428572,2.5,29.857142857142858,37
1,1,13,3,0,0,0,5452,0,0,0,8.0,0.46153846153846156,3.25,53
0,0,5,2,1,1,0,1415,0,0,0,6.0,1.0,12.666666666666668,14
0,0,1,11,0,0,0,-7314,1,0,0,0.2727272727272727,24.0,-7.166666666666666,-101
1,1,13,8,1,0,0,2032,0,0,0,4.125,1.3846153846153846,-8.0,-9
0,1,10,8,1,0,0,-1125,0,1,1,2.75,1.4,3.0,-27
0,0,4,7,0,0,0,-60,1,0,0,1.5714285714285714,5.0,-56.0,58
0,0,5,7,0,0,0,-1656,1,0,0,1.8571428571428572,2.8,-0.33333333333333304,-43
0,1,6,5,0,1,1,507,1,0,0,1.8,1.6666666666666667,62.57142857142857,-10
1,0,10,5,1,0,0,2536,0,0,0,4.2,1.0,-32.75,7
1,0,6,7,1,0,0,-1019,0,0,0,1.5714285714285714,2.0,1.583333333333333,-30
0,0,6,11,0,0,0,-1603,1,1,0,1.0909090909090908,3.8333333333333335,-9.333333333333332,20
0,1,10,5,0,0,0,3412,0,0,0,4.6,1.3,9.4,47
0,1,1,4,1,1,0,-1903,0,0,0,0.5,7.0,0.1333333333333333,-13
0,0,5,10,1,0,0,-2266,0,1,0,0.9,3.8,5.9,-18
0,1,3,3,0,1,0,62,0,0,0,1.6666666666666667,2.6666666666666665,3.0,-9
0,0,5,11,0,0,0,-3456,1,1,0,1.1818181818181819,5.2,-2.0,-4
0,0,6,5,1,0,0,768,0,0,0,2.0,1.6666666666666667,-24.8,22
0,1,4,4,0,1,0,-1050,1,0,0,1.75,2.5,39.0,-17
0,0,2,8,0,0,0,-3427,1,0,0,0.375,7.5,10.25,-51
1,1,15,5,1,0,1,6672,0,1,0,6.6,0.6,4.666666666666667,74
1,1,8,3,1,0,0,2087,0,0,0,5.666666666666667,0.625,-5.25,-24
1,0,7,2,0,0,0,2053,1,0,0,8.5,0.7142857142857143,-1.5,-33
1,1,8,2,1,0,1,2394,0,0,0,8.5,0.625,-31.2,-51
0,0,3,3,0,0,0,-112,0,0,0,2.0,2.0,-25.0,-17
0,0,6,9,1,0,0,-1712,0,0,0,1.5555555555555556,4.166666666666667,10.833333333333332,-4
0,0,6,9,1,0,0,-2550,0,0,0,1.6666666666666667,2.5,9.0,-40
0,0,9,6,0,0,0,899,1,0,0,2.8333333333333335,1.4444444444444444,-47.0,-11
1,1,1,4,0,0,0,-294,0,0,0,0.5,8.0,-10.5,41
1,1,12,4,1,0,0,4999,0,1,0,5.5,0.6666666666666666,-2.083333333333333,91
0,1,8,3,1,0,0,2143,0,0,0,6.666666666666667,0.875,-1.0499999999999998,44
1,0,16,10,1,1,0,3175,0,0,0,3.3,1.3125,-6.5,47
0,0,2,6,0,0,0,-2506,1,0,0,0.6666666666666666,7.5,-9.416666666666666,-28
0,0,4,3,0,0,0,848,1,0,0,3.0,1.5,-16.0,24
1,1,6,9,0,0,0,-2026,1,0,0,1.1111111111111112,3.8333333333333335,-0.7999999999999998,-24
1,1,5,3,1,0,0,813,0,0,0,3.0,1.2,7.0,-16
1,1,4,2,0,0,0,-110,1,1,0,4.0,1.25,-8.333333333333332,-40
1,1,10,4,0,0,0,3134,1,0,0,5.25,0.5,-2.1999999999999993,21
0,1,13,12,0,0,0,965,0,1,0,2.6666666666666665,2.4615384615384617,6.3,3
0,1,5,6,1,0,0,40,0,0,0,1.8333333333333333,2.8,-3.083333333333333,-1
1,1,5,3,1,0,0,961,0,1,0,3.3333333333333335,1.0,11.5,-19
1,1,9,3,1,0,0,3958,0,1,0,5.0,0.7777777777777778,4.0,83
1,1,6,4,0,0,0,1814,1,0,0,3.25,1.3333333333333333,12.333333333333332,14
1,1,3,7,0,0,0,-3469,1,1,0,0.7142857142857143,5.333333333333333,-1.833333333333333,-78
1,1,14,6,0,1,0,3548,1,0,0,4.0,0.9285714285714286,10.0,35
1,1,6,6,0,0,0,882,0,0,0,1.5,1.8333333333333333,1.5,29
0,1,13,3,0,1,0,1530,1,0,0,10.666666666666666,0.38461538461538464,5.1,-128
0,0,4,8,0,0,0,-3212,0,0,0,1.125,4.5,-0.9500000000000002,-7
0,1,8,6,1,0,0,1518,0,0,0,2.5,1.875,46.5,30
1,1,4,6,0,1,0,-1006,1,0,0,1.0,2.75,-9.0,5
0,0,2,5,0,0,0,-3117,1,0,0,1.4,4.5,0.0,-69
1,1,6,3,1,0,1,3170,0,0,0,4.333333333333333,1.1666666666666667,2.5,15
1,0,3,7,0,0,0,-1822,1,1,0,0.7142857142857143,4.333333333333333,-11.75,8
1,1,6,7,1,0,0,-726,0,0,0,1.5714285714285714,3.1666666666666665,9.0,-34
1,0,4,2,1,0,0,1342,0,0,0,4.0,1.0,0.0,38
0,1,3,2,1,0,0,1464,0,0,0,3.5,2.0,-26.46666666666667,36
1,1,6,4,1,0,0,2387,0,0,0,3.75,1.8333333333333333,70.0,29
0,0,4,13,0,0,0,-4629,1,0,0,0.6153846153846154,7.25,-23.5,-31
0,0,2,6,0,0,0,-2846,1,0,0,0.6666666666666666,5.0,-13.5,-26
1,1,4,3,1,1,0,85,0,0,0,2.3333333333333335,1.5,10.0,-5
0,1,9,14,0,0,0,-4473,1,1,1,1.3571428571428572,3.3333333333333335,-10.0,-50
1,1,8,3,1,0,0,859,0,0,0,5.0,1.25,8.75,23
1,1,9,8,1,0,0,-428,0,1,0,2.75,1.6666666666666667,3.066666666666667,-16
0,0,5,8,0,0,0,-4104,0,0,1,1.75,3.2,-1.6666666666666665,-101
0,1,11,10,0,1,0,354,0,0,0,2.0,1.9090909090909092,3.0,-15
1,0,6,7,0,0,0,959,0,0,0,1.7142857142857142,2.8333333333333335,0.833333333333333,73
1,1,4,2,0,0,0,1970,0,0,0,4.5,1.0,-1.0,-26
0,1,8,9,0,0,0,-618,0,0,0,1.5555555555555556,2.125,-11.5,-19
0,1,8,7,1,1,0,106,0,0,0,2.857142857142857,1.625,-8.25,31
0,1,12,6,0,1,1,4146,1,0,0,5.0,1.1666666666666667,10.75,20
0,1,5,4,0,0,0,39,1,0,0,2.5,1.4,-43.333333333333336,-42
1,0,7,4,0,1,1,2367,1,0,0,2.75,1.0,-0.9166666666666665,11
0,1,3,11,0,0,0,-2111,1,0,0,0.5454545454545454,7.333333333333333,1.166666666666667,2
1,0,5,6,0,0,0,-528,1,1,0,1.6666666666666667,2.6,2.1666666666666665,19
1,1,10,5,0,1,1,4424,1,0,0,3.8,1.3,12.0,64
0,1,2,4,0,0,0,262,1,1,0,1.0,4.5,0.0,5
0,1,6,8,0,0,0,777,0,0,0,1.625,2.8333333333333335,8.75,50
0,0,6,6,0,0,0,468,1,0,0,1.6666666666666667,2.3333333333333335,2.533333333333333,10
0,0,3,7,0,0,0,-3408,1,1,1,0.7142857142857143,4.0,-11.75,-1
1,0,10,4,1,0,0,4424,0,0,0,5.75,0.9,-49.5,45
1,1,6,6,1,1,0,-76,0,0,0,1.6666666666666667,2.3333333333333335,15.0,23
0,0,5,16,0,0,0,-5601,1,0,0,0.5625,7.6,-2.0,3
0,0,6,6,0,0,0,870,0,0,0,2.5,2.5,7.333333333333333,14
1,1,4,3,0,1,0,904,1,0,0,2.0,1.5,-1.5,25
1,1,6,3,0,1,0,1814,0,0,0,4.333333333333333,1.0,2.0,17
0,1,1,1,0,0,0,166,1,0,0,4.0,1.0,-0.41666666666666696,31
0,1,7,8,0,0,0,-1211,0,1,0,1.625,2.4285714285714284,-2.666666666666666,-41
0,1,7,6,0,0,0,1941,0,1,0,2.3333333333333335,1.5714285714285714,-116.33333333333333,43
1,0,7,6,1,0,0,990,0,0,0,2.6666666666666665,1.7142857142857142,-7.533333333333333,23
1,0,6,5,1,1,0,2614,0,0,0,2.8,1.1666666666666667,6.166666666666667,86
0,0,3,4,0,0,0,-342,1,0,0,1.5,1.6666666666666667,4.5,-1
0,0,1,11,0,1,0,-6134,0,0,0,0.18181818181818182,24.0,1.0,-87
1,0,6,5,0,0,1,-1661,1,1,2,3.6,1.5,7.833333333333332,-52
0,0,6,16,0,0,0,-6086,0,0,0,0.5625,6.0,5.550000000000001,-71
0,1,4,7,0,0,0,-2601,1,1,0,1.4285714285714286,3.75,1.8499999999999996,-24
0,0,1,10,0,0,0,-3586,1,0,0,0.2,26.0,-24.0,34
1,0,9,4,0,1,1,3920,1,0,0,5.0,0.7777777777777778,8.666666666666668,10
0,0,2,7,0,0,0,-1912,1,1,0,0.5714285714285714,7.0,1.666666666666667,-32
1,1,3,2,1,0,0,203,0,0,0,2.0,0.6666666666666666,14.0,-19
0,0,5,7,1,0,0,17,0,1,0,1.4285714285714286,2.6,25.0,3
1,0,4,1,1,0,0,1273,0,0,0,13.0,0.75,0.3999999999999999,-20
1,1,9,7,0,0,0,1023,0,1,0,2.5714285714285716,1.4444444444444444,1.5,14
0,0,5,12,0,0,0,-3371,1,0,0,0.6666666666666666,5.4,-0.75,-32
1,0,5,5,1,0,0,455,0,0,0,2.4,3.0,-28.333333333333332,30
1,1,8,7,1,0,0,891,0,0,0,2.142857142857143,1.75,7.333333333333333,-19
1,1,9,2,0,0,0,3361,0,0,0,7.0,0.3333333333333333,-8.75,34
1,1,5,0,1,0,0,2813,0,0,0,9.0,0.0,8.0,16
0,0,2,9,0,0,0,-3803,1,1,0,0.4444444444444444,6.5,10.0,-47
0,0,3,8,0,0,0,-3179,1,0,0,1.25,5.0,-17.75,-45
1,0,5,5,0,1,0,913,0,0,0,2.8,2.2,7.666666666666667,38
0,0,2,7,1,0,0,-2328,0,1,0,0.8571428571428571,7.0,16.25,26
0,0,4,8,0,0,0,-3392,1,0,0,1.25,3.75,-9.5,-40
0,0,8,10,1,0,0,171,0,0,0,1.6,2.5,-1.6999999999999997,71
0,1,4,2,0,0,0,1119,0,0,0,4.0,0.5,-5.25,5
1,0,5,10,0,0,0,-3036,1,0,0,1.1,3.6,2.133333333333333,-45
1,1,9,5,0,1,0,2195,0,0,0,3.0,1.0,9.0,36
1,0,11,13,0,0,0,-1030,0,1,0,1.6923076923076923,1.9090909090909092,3.2,-46
0,1,3,3,0,1,0,607,1,0,0,2.6666666666666665,2.6666666666666665,-5.333333333333333,8
1,1,8,7,0,1,1,2343,1,0,0,2.0,2.5,7.588235294117647,9
0,1,1,8,0,0,0,-4177,1,0,0,0.5,17.0,9.583333333333334,-38
1,0,4,3,1,0,0,1223,0,1,0,2.3333333333333335,1.5,-1.75,21
0,0,2,14,0,0,0,-6147,1,1,1,0.35714285714285715,17.5,-5.0,25
0,0,8,11,1,1,0,-865,0,0,0,1.3636363636363635,2.875,1.666666666666667,34
0,1,5,7,0,0,0,-974,0,0,0,1.2857142857142858,3.2,14.600000000000001,-22
1,1,10,4,0,0,0,3454,1,1,0,5.25,0.9,-0.33333333333333304,20
1,0,16,13,1,1,0,546,0,0,0,2.4615384615384617,1.4375,7.0,-23
0,0,8,8,0,1,0,-1580,1,0,0,2.0,1.875,-1.5,-47
1,1,6,3,1,0,0,1825,0,0,0,4.333333333333333,1.1666666666666667,-0.833333333333333,24
0,0,11,6,0,0,0,901,0,0,0,3.8333333333333335,1.0,-3.7142857142857144,-39
1,0,5,7,0,0,0,-3435,1,0,0,1.1428571428571428,2.6,-2.0,-92
1,0,3,7,0,0,0,-3688,1,0,0,0.8571428571428571,5.333333333333333,-6.0,-52
0,1,2,7,0,0,0,-1033,1,0,0,0.8571428571428571,8.5,-3.8809523809523805,12
1,1,7,3,1,0,0,1947,0,0,0,3.6666666666666665,0.7142857142857143,-1.333333333333333,29
0,1,3,13,0,0,0,-4561,1,0,0,0.5384615384615384,11.0,14.5,-40
0,1,8,2,1,0,0,3255,0,0,0,9.5,0.375,39.6,-2
0,0,7,10,0,0,0,-3333,0,0,0,1.5,3.142857142857143,-9.4,-37
1,1,8,0,1,0,0,3272,0,0,0,20.0,0.0,4.25,-10
1,1,11,7,1,1,0,1655,0,0,0,3.142857142857143,1.7272727272727273,-2.5,11
1,0,8,7,0,0,0,-112,1,0,0,3.142857142857143,1.875,4.5,-10
0,1,5,4,0,1,0,-220,1,0,0,2.5,1.8,-4.25,-1
0,0,0,7,0,0,0,-4538,1,0,0,0.0,20.0,-6.166666666666667,-64
0,0,4,9,0,0,0,-1515,1,1,0,0.7777777777777778,5.0,0.0,15
0,1,7,7,1,0,0,-1851,0,0,0,1.8571428571428572,1.5714285714285714,0.1499999999999999,-32
1,0,4,6,0,1,0,601,1,0,0,1.5,3.75,-11.8,19
1,1,8,7,1,0,0,878,0,0,0,2.857142857142857,1.875,-3.142857142857143,21
0,0,4,4,0,0,0,405,0,0,0,2.25,1.75,3.833333333333333,8
1,0,8,8,1,1,0,1667,0,0,0,2.125,2.125,4.25,39
1,1,5,5,0,0,1,2197,0,0,0,2.0,2.6,-2.0,29
0,0,7,12,0,1,0,-2775,1,0,0,1.5833333333333333,3.142857142857143,16.0,-17
1,1,14,5,1,0,0,4483,0,0,0,4.6,0.7142857142857143,-2.0,34
1,1,8,4,1,0,1,1837,0,1,0,3.75,1.0,-6.699999999999999,2
0,1,4,10,1,0,0,-2317,0,1,0,1.1,5.0,3.166666666666667,1
0,0,7,10,0,0,0,-1517,1,0,0,1.0,3.4285714285714284,-6.7,-8
0,0,5,7,0,0,0,-418,1,0,0,2.0,2.2,-8.0,-6
1,1,9,5,0,1,2,5305,1,0,0,4.4,1.6666666666666667,-7.333333333333333,41
0,0,10,10,0,1,0,85,1,0,0,1.8,2.4,-4.666666666666667,23
1,1,7,3,1,1,0,2790,0,0,0,5.0,0.8571428571428571,-32.25,58
0,1,8,4,1,1,0,300,0,0,0,3.5,1.125,21.0,-11
0,0,3,4,0,1,0,-564,1,0,0,1.25,3.6666666666666665,0.8333333333333335,-42
0,0,2,8,0,1,0,-3597,1,0,0,0.375,6.5,-3.75,-33
1,0,1,4,0,0,0,-2003,0,0,0,0.75,10.0,-1.45,-26
1,0,8,6,1,0,0,1263,0,0,0,2.5,1.875,9.5,13
0,0,6,7,1,0,0,-808,0,0,0,2.142857142857143,2.6666666666666665,2.75,-29
0,1,9,6,1,0,0,989,0,0,0,3.1666666666666665,1.2222222222222223,16.25,-9
0,1,1,5,1,0,0,-2527,0,1,0,0.2,12.0,3.0,18
0,1,3,2,1,0,0,1559,0,1,0,3.5,1.6666666666666667,11.0,29
1,1,8,4,0,0,0,2455,0,0,0,3.75,0.875,1.0,20
0,0,4,8,0,0,0,-2588,0,0,0,1.125,4.25,2.5,-25
1,1,4,4,0,0,0,992,1,0,0,2.75,2.25,5.166666666666666,10
0,0,4,13,0,1,0,-3948,1,0,0,0.5384615384615384,4.5,4.5,-109
1,0,12,5,1,0,0,3611,0,0,0,4.4,1.0,6.5,52
1,1,15,4,1,0,1,8151,0,0,0,9.5,0.6666666666666666,5.75,83
1,0,13,9,0,0,0,2355,1,0,0,2.7777777777777777,1.3076923076923077,11.333333333333332,-14
1,1,7,4,1,0,0,3410,0,0,0,3.25,1.5714285714285714,-0.6666666666666661,67
1,0,10,7,0,0,0,1017,1,0,0,3.142857142857143,1.4,2.5,0
1,0,13,2,0,1,0,6763,0,0,0,13.0,0.3076923076923077,7.5,86
0,1,4,8,1,0,0,-1497,0,0,0,1.0,5.25,-1.0,-4
0,1,5,6,1,0,0,29,0,0,0,2.0,2.8,-28.0,8
0,0,6,4,1,0,0,1110,0,0,0,2.5,1.1666666666666667,0.0,25
0,1,9,3,0,1,0,3447,1,0,0,8.333333333333334,1.0,-7.666666666666667,9
0,0,8,10,0,0,0,-530,1,0,0,1.8,2.375,-9.666666666666666,19
1,1,10,5,1,0,0,4798,0,0,0,4.4,1.0,4.5,92
0,0,7,6,0,0,0,-259,0,0,0,2.3333333333333335,1.7142857142857142,5.5,-4
0,1,6,8,1,0,0,-411,0,0,0,1.25,3.6666666666666665,-16.666666666666668,9
0,1,10,8,1,0,0,-310,0,1,0,2.75,1.7,2.5999999999999996,0
0,0,6,4,0,1,0,929,0,0,0,2.75,1.5,2.25,-12
1,1,6,4,1,0,0,1568,0,0,0,2.75,1.5,3.333333333333333,8
1,1,9,4,0,0,1,5099,1,0,0,5.0,0.7777777777777778,10.5,40
1,0,4,5,1,0,0,-462,0,0,0,1.8,3.25,0.7999999999999998,-16
0,0,7,12,0,0,0,-3032,0,0,0,0.9166666666666666,2.7142857142857144,0.5,-45
0,1,6,5,0,0,0,-134,1,0,0,2.4,1.8333333333333333,3.666666666666666,-27
0,1,5,5,0,0,0,-106,1,0,0,2.0,2.0,61.0,-44
0,0,3,2,1,1,0,-971,0,0,0,4.5,1.3333333333333333,-4.166666666666666,-44
0,0,7,6,1,1,0,-594,0,0,0,2.5,2.4285714285714284,-2.5,-31
1,1,11,2,0,0,0,5120,1,1,0,13.5,0.36363636363636365,4.380952380952381,25
1,1,9,4,1,0,0,1963,0,0,0,4.25,0.5555555555555556,1.0,-33
1,0,5,5,0,0,0,296,1,1,0,1.8,2.6,-2.25,14
0,1,6,3,0,0,0,1201,1,0,0,3.6666666666666665,1.0,6.0,12
0,1,4,5,1,1,0,334,0,0,0,1.6,3.5,1.666666666666667,3
0,0,5,5,0,0,0,259,0,0,0,1.8,2.2,-14.75,22
1,1,7,4,1,1,0,3035,0,0,0,3.25,1.0,9.0,76
0,0,10,13,1,1,0,-1223,0,0,0,1.4615384615384615,2.3,44.75,-15
0,1,5,4,1,0,0,625,0,0,0,2.5,1.2,33.0,-41
0,0,4,9,0,0,0,-2017,0,0,0,0.8888888888888888,5.25,8.666666666666666,2
1,0,7,2,0,1,0,2439,0,0,0,6.0,0.5714285714285714,8.5,23
1,1,6,5,1,0,0,-549,0,0,0,2.6,1.6666666666666667,7.333333333333334,-31
0,0,1,6,0,0,0,-3675,0,0,0,0.5,11.0,-30.5,-44
1,0,8,3,1,0,0,3034,0,0,0,5.0,0.625,-2.75,62
1,1,7,6,1,0,0,787,0,0,0,2.8333333333333335,1.1428571428571428,-11.666666666666668,-16
0,0,9,6,0,0,0,846,0,0,0,3.1666666666666665,1.5555555555555556,4.857142857142858,-42
1,1,6,9,0,1,0,-927,1,0,0,1.5555555555555556,3.1666666666666665,2.733333333333333,-6
0,1,5,6,1,0,0,-599,0,0,0,1.6666666666666667,2.2,10.0,-12
0,0,13,10,0,0,0,1734,1,0,0,3.0,2.076923076923077,4.0,13
0,0,4,12,0,0,0,-5324,1,1,1,0.8333333333333334,6.0,10.0,-12
1,0,7,15,0,0,0,-4552,1,0,0,1.2,5.0,-1.9333333333333331,-53
1,1,7,2,1,0,0,1828,0,0,0,8.0,0.8571428571428571,78.33333333333333,15
1,0,7,7,0,1,0,324,0,0,0,2.0,2.857142857142857,-6.3,27
0,0,7,9,0,0,0,-1885,1,0,0,1.5555555555555556,2.7142857142857144,0.666666666666667,4
0,1,9,7,1,0,0,724,0,0,0,3.142857142857143,1.7777777777777777,-7.333333333333334,-31
0,0,10,6,0,0,0,-645,0,0,0,3.3333333333333335,0.9,0.0,-51
0,0,8,5,0,1,0,2554,1,0,0,3.6,1.125,-0.833333333333333,28
0,0,1,6,0,0,0,-1390,1,1,0,0.3333333333333333,10.0,2.166666666666667,32
0,0,7,9,1,0,0,-399,0,0,0,2.2222222222222223,2.857142857142857,8.75,1
1,0,3,5,0,1,0,-85,1,0,0,1.2,4.666666666666667,-12.0,32
1,1,6,1,0,0,0,4111,1,0,0,12.0,0.16666666666666666,9.666666666666668,24
0,0,2,4,0,0,0,-1356,1,0,0,1.0,3.5,5.666666666666666,-17
0,0,6,5,1,0,0,71,0,0,0,3.0,1.1666666666666667,2.166666666666667,-25
1,1,5,2,1,0,0,393,0,0,0,5.0,1.0,1.0,-26
0,0,8,8,0,0,0,809,0,1,0,1.625,2.25,4.0,26
1,0,7,6,1,0,0,1126,0,0,0,3.1666666666666665,2.2857142857142856,2.0,-15
1,0,4,4,1,0,0,-1243,0,1,0,1.75,2.5,0.33333333333333304,-17
1,0,12,5,0,1,0,3745,0,0,0,4.6,0.9166666666666666,3.2,6
0,1,8,7,0,1,0,1269,1,0,0,2.2857142857142856,2.0,-7.0,5
0,0,3,8,1,0,0,-4267,0,1,1,1.0,5.333333333333333,-9.5,-41
0,0,3,2,0,0,0,-1749,1,1,0,4.5,1.6666666666666667,-3.666666666666667,-73
1,1,9,2,0,1,0,4128,0,0,0,8.5,0.4444444444444444,-8.5,1
1,1,7,4,0,0,0,656,0,0,0,3.75,1.0,-5.666666666666666,-12
0,0,5,5,0,1,0,-1324,1,0,0,1.8,2.4,-11.25,-60
0,1,7,5,0,0,0,791,1,1,0,3.2,1.5714285714285714,2.666666666666666,-12
1,0,2,6,0,0,0,-3075,1,0,0,0.6666666666666666,6.5,15.0,-19
1,1,7,3,0,0,0,2864,0,0,0,5.666666666666667,0.8571428571428571,0.33333333333333304,40
1,1,8,5,1,1,1,2038,0,0,0,3.0,1.375,-3.0,16
0,1,5,6,0,1,0,-2061,1,0,0,2.5,2.6,11.5,-31
1,1,5,4,1,0,0,544,0,0,0,3.25,2.0,-2.7,2
0,0,6,5,1,0,0,-693,0,0,0,2.0,1.6666666666666667,6.0,-34
1,1,8,3,0,0,0,3047,1,0,0,5.0,0.75,-6.666666666666666,-10
0,1,4,5,1,1,0,-599,0,0,0,1.4,3.75,-13.6,-7
1,0,1,6,0,0,0,-3247,1,1,0,0.3333333333333333,11.0,-4.5,-51
1,0,9,6,0,0,0,1703,0,0,0,3.0,1.4444444444444444,-2.0,10
1,1,6,6,0,0,1,1189,0,1,0,3.0,1.8333333333333333,-27.533333333333335,0
1,1,16,7,1,0,0,3424,0,0,0,4.285714285714286,0.8125,11.25,26
1,0,2,7,1,0,0,-2564,0,1,0,0.8571428571428571,7.5,-0.666666666666667,-1
0,0,4,3,1,0,0,-401,0,0,0,2.3333333333333335,1.5,-26.0,-21
1,1,10,2,0,1,0,6703,0,0,0,11.0,0.4,-2.666666666666667,67
1,0,3,5,0,0,0,24,0,0,0,1.2,2.0,16.0,2
0,0,4,5,1,0,0,-460,0,1,0,1.2,2.25,-2.0,28
1,1,13,3,0,0,1,6968,1,0,0,9.0,0.38461538461538464,4.5,51
1,1,6,3,1,0,0,1963,0,0,0,4.666666666666667,1.6666666666666667,-2.0,58
1,1,4,7,0,1,0,-1041,1,0,0,1.4285714285714286,3.0,9.0,14
1,1,7,2,0,1,1,2979,1,0,0,6.5,0.42857142857142855,10.5,-15
1,1,7,3,0,1,0,1489,0,0,0,5.333333333333333,0.8571428571428571,1.666666666666667,-26
0,1,8,4,1,0,0,2374,0,0,0,4.75,0.875,6.333333333333333,-1
0,1,7,5,0,1,0,1523,1,0,0,3.4,1.5714285714285714,-8.666666666666668,29
0,0,9,6,1,0,0,977,0,0,0,3.0,1.2222222222222223,12.0,11
0,1,4,6,0,0,0,-416,1,0,0,1.5,3.0,-28.0,-1
1,0,6,5,0,0,0,519,1,0,0,3.6,2.0,-12.666666666666668,22
1,1,7,6,0,0,0,59,1,1,0,1.8333333333333333,2.2857142857142856,-7.75,-26
1,0,12,3,1,1,0,4305,0,0,0,7.666666666666667,0.4166666666666667,-5.0,18
1,1,6,6,1,0,0,-33,0,1,0,2.3333333333333335,1.6666666666666667,-1.923076923076923,15
0,1,5,5,0,0,0,874,1,1,0,1.8,2.0,3.333333333333333,10
0,0,5,9,0,0,0,-2824,0,0,0,1.2222222222222223,3.8,-11.5,-38
1,0,13,10,0,0,0,845,0,0,0,2.6,1.3076923076923077,32.5,-9
1,1,2,6,0,0,0,-713,0,0,0,1.3333333333333333,4.5,2.0,5
1,0,5,3,1,1,0,402,0,0,0,3.6666666666666665,1.2,1.7000000000000002,-9
0,1,4,5,0,0,0,-2485,1,0,0,1.0,1.75,-8.0,-79
0,1,7,4,1,0,0,1746,0,0,0,3.0,1.4285714285714286,-0.5,22
0,0,3,9,0,0,0,-4152,1,0,0,1.0,7.666666666666667,-13.666666666666668,-54
0,0,7,6,1,0,0,-1846,0,1,1,2.5,1.2857142857142858,-7.666666666666666,-9
0,0,4,10,0,0,0,-4481,1,0,1,1.1,7.25,-1.7750000000000004,-43
0,0,4,13,0,0,0,-4686,1,0,0,0.6153846153846154,6.5,-1.0,-15
0,0,1,2,0,0,0,-1336,1,0,0,1.5,3.0,-10.333333333333332,-42
1,1,4,1,0,0,0,2112,1,0,0,11.0,0.75,35.75,15
0,1,5,6,0,0,0,455,0,0,0,1.6666666666666667,2.6,-9.5,44
0,1,9,7,0,0,0,2746,1,0,0,2.7142857142857144,1.8888888888888888,2.5,65
0,0,6,10,1,1,0,-4673,0,0,1,1.2,3.3333333333333335,15.833333333333334,-59
0,0,4,6,1,0,0,-1949,0,1,0,1.8333333333333333,4.0,-11.0,-20
0,1,2,9,0,0,0,-4081,1,0,0,0.5555555555555556,10.0,-6.1,-51
1,0,10,5,1,0,0,2159,0,0,0,3.4,1.0,-0.5,37
1,0,11,8,0,0,0,16,1,1,0,2.375,1.2727272727272727,-0.25,-46
